pk_localizacao,pk_veiculos,pk_optante,pk_data,pk_juridica,pk_caract_empresas,cd_cnpj,nm_razao_social,qt_filial,vl_total_veiculos
5372,4813,4819,5373,4853,4840,12045619000100,ASSOCIACAO DE MORADORES E AMIGOS DO JARDIM ITAU,0,0
5374,4903,4819,5375,4821,4837,08190659000160,TECNOESTE COMERCIO DE EQUIPAMENTOS AVICOLAS LTDA ME,0,4
5376,4813,4832,5377,4816,4837,08961445000140,ADRIANA OLIVEIRA LOPES ARAUJO PRESTAO DE SERVICOS ME,0,0
5378,4813,4819,5379,4892,4878,69276293000130,POZENATO ASSESSORIA TECNICA PROJETOS E SERVICOS LTDA ME SC,0,0
5380,4813,4819,5381,4816,4822,84462852000190,WASHINGTON LUIS DE PAULA E SOUZA ME,0,0
5382,4813,4814,5383,4816,4840,11902017000150,JOSEMAR PINA DOS SANTOS MEI,0,0
5384,4813,4819,5385,4821,4908,03504150000120,M & A CONSTRUCOES LTDA ME,0,0
5386,4813,4819,5387,4821,5388,18867903000130,MACIEL & ALVES LTDA,0,0
5389,4813,4819,5390,5391,4958,10572071154500,SECRETARIA DE EDUCACAO,0,0
5392,4813,4814,5393,4816,4840,12870677000160,SIRLEIDE LOPES GOMES MEI,0,0
5394,4831,4832,5395,4816,4840,04810494000120,A DE PAULA COMERCIO ME,0,1
5396,4813,4814,4996,4816,4840,12465352000100,EDSON GONCALVES DA SILVA MEI,0,0
5397,4813,4814,5398,4816,4822,11831846000190,MANOEL MORAIS DOS SANTOS MEI,0,0
5399,4813,4819,5400,4821,4847,25099318000100,SAYONARA MOTEL LTDA ME,0,0
5401,4813,4819,5402,4899,4822,08480976000110,NELSON MANTOVANI,0,0
5403,4813,4832,5404,4816,4837,01665705000190,MARIA DE JESUS RIBEIRO DE SANTO AMARO,1,0
5405,4813,4832,5406,4821,4850,13078757000140,PABLO AMBIENTAL LTDA ME,2,0
5407,4813,4819,5408,4816,4847,86644432000150,GERALDO DONIZETI VILELA ME,0,0
5409,4903,4832,5410,4821,4840,64109770000150,BRASILK ESTAMPARIA TEXTIL LTDA ME,0,4
5411,4813,4814,5412,4816,4822,12775703000170,JANETE DE QUEIROZ PERRET MEI,0,0
5413,4813,4832,5414,4821,4840,04825302000150,MINAS ONLINE LTDA ME,0,0
5415,4813,4832,5416,4821,4878,07351457000190,MERCEARIA NOVA LEOPOLDINA LTDA ME,0,0
5417,4813,4819,5418,4816,4850,04661933000180,MARILENE DOS SANTOS CORTES ME,0,0
5419,4813,4819,5420,4853,4844,75180760002170,MITRA DIOCESANA DE PARANAGUA,0,0
5421,4813,4832,5422,4941,4850,03959127000120,MUNDIAL INDUSTRIA E COMERCIO DE PECAS EIRELI ME,0,0
5423,4813,4814,5424,4816,4817,15103924000190,FABIANO PEREIRA MEI,0,0
5425,4813,4819,5426,4816,5388,04894707000140,VALDIENE BERNARDO DE ARAUJO ME,0,0
5427,4813,4832,5428,4816,4822,12008981000100,MESAQUE REIS DA SILVA ME,0,0
5429,4872,4819,5430,4853,4837,26509711000180,CONDOMINIO JARDIM AMERICA,0,2
5431,4813,4819,5432,4821,5139,06871885000180,INSTITUTO COMERCIAL DE PRODUTOS OTICOS LTDA ME,0,0
5433,4813,4832,5434,4821,4840,11357342000180,MARCOS FRANCISCO DOS REIS E CIA LTDA ME,0,0
5435,4813,4819,5436,4821,4921,08721697000100,L LOPES COMERCIO DE EMBALAGENS LTDA ME,0,0
5437,4813,4819,5438,4821,4825,66820424000100,LAJ EMPREENDIMENTOS E PARTICIPACOES LTDA,0,0
5439,4813,4814,5440,4816,4850,07037284000130,EDONIR ANTONIO ROSA ME,0,0
5441,4813,4819,5442,4816,4822,06824964000130,F G CARVALHO REPRESENTACOES ME,0,0
5443,4813,4819,5444,4821,4844,08446137000500,MACHADO & MELLO LTDA,0,0
5445,4813,4832,5446,4821,4840,04190594000100,FARMAGE FARMACIA DE MANIPULACAO EPP LTDA,1,0
5447,4813,4814,5448,4816,4847,25916255000120,TEMILSON GONCALVES SCHWARTZ ME,0,0
5449,4813,4819,5450,4816,4822,15624386000180,APARECIDA NASCIMENTO SANTOS ME,0,0
5451,4813,4819,5452,4816,4878,02024919000140,MARIANO NOVINSKI ME,0,0
5453,4813,4819,5454,4816,4825,13316722000100,JOSE MAURICIO CORREIA ME,0,0
5455,4813,4819,5456,4821,4825,39826375000140,SCHAEFFER IMOVEIS LTDA ME,0,0
5457,4813,4819,5458,4853,4825,14286731000150,FRENTE POR UM PARA MAIS FORTE PLEBISCITO 2011,0,0
5459,4813,4819,5460,4816,4825,10905547000190,JOAO CARLOS FLAUZINO ITAPEVA ME,0,0
5461,4813,4819,5462,5100,4817,11065608000110,CLUBE DE INVESTIMENTO TUPI,0,0
5463,4813,4819,5464,4816,4817,01640616000190,CLAUDIO MARCIO FITTIPALDI LUCIO ME,0,0
5465,4813,4819,5466,4821,5139,04282635000180,S M EXPOSICAO E EVENTOS LTDA ME,0,0
5467,4813,4819,5468,4853,4837,01158654000100,AGROTEC JUNIOR CONSULTORIA,0,0
5469,4813,4819,5470,5471,4850,09177354000180,COOPERATIVA PINHAIS DE PRESTACAO DE SERVICOS,0,0
5472,4813,4819,5473,4816,4837,05815409000180,CARMENI JOAO GIUNTI NETO ME,0,0
5474,4813,4814,5475,4816,4817,15571546000170,EZEQUIEL RIBEIRO GUILHERME MEI,0,0
5476,4813,4832,5477,4816,4850,13417990000100,ANA LUCIA DE JESUS SILVA SANTANA ME,0,0
5478,4813,4832,5479,4816,4822,12605845000190,J A SOUSA COMERCIO DE CEREAIS ME,0,0
5480,4872,4832,5481,4821,4878,10825512000140,3D HOUSE EPP LTDA,0,2
5482,4813,4814,5483,4816,4817,11084648000100,ANDERSON MARCOS DE MENEZES SABINO TATUAGEM,0,0
5484,4813,4819,5485,4853,4850,11368135000120,ASSOCIACAO BENEFICENTE AUE DE CULTURA E ARTES,0,0
5486,4813,4819,5487,4816,4822,11497170000140,MARIA ELENA SARTORIO GALEANO EVENTOS E CIDADANIA ME,0,0
5488,4813,4819,5489,5029,4817,11164096000140,CONDOMINIO RESIDENCIAL SPAZIO SAN GENARO,0,0
5490,4813,4819,5491,4816,4834,15703970000120,JULIO CESAR SILVA TRANSPORTADORA ME,0,0
5492,4813,4814,5493,4816,4822,16626528000100,DOMINGOS RODRIGUES PALITO TOMAZ MEI,0,0
5494,4813,4819,5008,4816,4817,15236611000100,R E DA SILVA DIOGO,0,0
5495,4813,4819,5496,4899,4844,08440012000220,JAIR SGOB,0,0
5497,4831,4819,5498,5471,4886,07349767000250,COOPERATIVA DE CONSUMO DOS PARTICIPANTES DA ASSOCIACAO PRO VIDA,0,1
5499,4813,4819,5500,4899,4822,08760447000170,JOAO MANSANO MARTINS E OUTROS,0,0
5501,4813,4832,5502,4816,4850,15232764000180,FERNANDO BARCELLOS,0,0
5503,4813,4819,5504,4899,4822,15601291000140,MARTA MARIA CALTABIANO,0,0
5505,4813,4819,5506,4816,4834,02394647000170,OSWALDO GABRIEL MORUNGABA ME,0,0
5507,4813,4819,5508,4816,4878,09462500000110,C M PEREIRA DIAS ME,0,0
5509,4813,4819,5510,4816,4825,11606067000190,LUIZ HENRIQUE GEHLEN MEI,0,0
5511,4813,4819,5468,4853,4837,01163650000110,IGREJA PRESBITERIANA DO PARQUE DAS NACOES,0,0
5512,4813,4819,5477,4816,4822,13444313000180,CAIO MACEDO SOUZA ME,0,0
5513,4813,4819,5514,4821,4908,58419607000190,VILLELA & MARTINS CONSTRUCAO E EMPREENDIMENTOS IMOBILIARIOS LTDA,1,0
5515,4813,4819,5516,4816,4822,10642198000160,M A DE MOURA ME,0,0
5517,4813,4819,5518,4821,4817,04965450000170,F & D COMUNICACOES EPP LTDA,0,0
5519,4831,4819,5520,4821,4837,10370610000130,EHECUSA CONSTRUTORA LTDA ME,0,1
5521,4813,4819,5522,4937,4837,01440372000100,CARTORIO DE REG CIVIL DAS PESSOAS NATURAIS TRINDADE,0,0
5523,4813,4819,5524,4853,4840,01417681000150,SOCIEDADE DE CAVALHEIROS SANTA BARBARA,0,0
5525,4813,4819,5526,4821,4886,42834143000220,DISTRIBUIDORA MINEIRA DE UNIFORMES PROFISSIONAIS LTDA ME,0,0
5527,4813,4819,5528,4821,4850,05248796000110,DENERP AGENTES AUTONOMOS DE INVESTIMENTOS LTDA ME SS,0,0
5529,4813,4819,5530,4853,4847,22691349000150,CLUBE DE MAES DOS EXCEPCIONAIS DE CARATINGA,0,0
5531,4813,4819,5532,4816,4921,07720137000160,JOSEFA PEREIRA CESAR FLORICULTURA ME,0,0
5533,4813,4819,4984,4816,4822,03480501000100,R V TEIXEIRA MERCEARIA ME,0,0
5534,4813,4819,5535,5174,4886,97531897000200,AGF COMERCIAL E IMPORTADORA SA,0,0
5536,4813,4819,5537,4816,4850,74110800000100,C R M MOREIRA ME,0,0
5538,4813,4832,5539,4816,4822,05453491000140,J M E AGRIPINO ME,0,0
5540,4813,4819,5541,4816,5244,14260170000110,CLEICIBELE GOMES DA COSTA ME,0,0
5542,4813,4814,5543,4816,4822,14307232000100,JORGE RICARDO BABY MEI,0,0
5544,4813,4832,5545,4821,4817,13117417000180,QUALITY COMERCIO DE ARTIGOS DE PAPELARIA E INFORMATICA LTDA ME,0,0
5546,4831,4819,5547,4821,5548,61139556000310,SCORRO INDUSTRIA E COMERCIO LTDA,0,1
5549,4813,4814,5550,4816,4822,16921081000100,FERNANDO HENRIQUE ALVES CAIRES MEI,0,0
5551,4813,4819,5552,4816,5553,02344249000140,DALVA MANSAN RANQUETAT ME,0,0
5554,4813,4819,5555,4899,4886,09641413000200,OSNY SALOMAO,0,0
5556,4813,4832,5557,4816,4921,09521081000140,NAJUA TALITA PONTES DE HOLANDA MODAS ME,0,0
5558,4813,4819,5559,5012,4822,14564189000150,COMISSAO PROVISORIA DO PARTIDO TRABALHISTA NACIONAL PTN,0,0
5560,4813,4819,5561,4816,4822,08493131000160,CLOVIS VITOR SANTANA ME,0,0
5562,4813,4819,5563,4899,4822,09479653000170,MARIA YVONE RODRIGUES BREDA,0,0
5564,4813,4819,5565,4899,4822,08161385000180,MARIO PERES,4,0
5566,4813,4819,5567,4821,4834,08345350000100,RICA PADARIA CONFEITARIA E RESTAURANTE LTDA ME,0,0
5568,4813,4819,5569,4821,4847,07337149000100,CONSTRUPAULO PARTICIPACOES LTDA ME,0,0
5570,4813,4832,5571,4821,4850,08628655000110,FINA FESTA BY ELIZ EVENTOS LTDA ME,0,0
5572,4813,4832,5573,4816,4817,07088567000100,LUCIO FERNANDO DONIZETI DE ALMEIDA ME,0,0
5574,4813,4814,5575,4816,4840,14372027000110,MARLENE GUILHERME DA SILVA MEI,0,0
5576,4813,4814,5577,4816,4822,14366979000120,DIOGO SIQUIERI DA SILVA MEI,0,0
5578,4813,4814,5579,4816,4822,16722700000120,FLAVIA CESARIO DE SOUSA MEI,0,0
5580,4813,4819,5581,4816,4878,01578630000100,JOAO GONCALVES PIQUETE ME,0,0
5582,4813,4819,5159,4853,4825,15928727000100,ELEICAO 2012 COMITE FINANCEIRO CE PARA VEREADOR PRP SAO BENEDITO,0,0
5583,4872,4819,5584,4821,4840,00849629000100,W & MED SAUDE OCUPACIONAL LTDA,0,2
5585,4813,4814,5393,4816,4822,12867015000130,CARLOS AUGUSTO PEREIRA DA SILVA MEI,0,0
5586,4813,4819,5587,4816,5588,00369525000280,RIDALVO A DE ARAUJO ME,0,0
5589,4813,4814,5590,4816,4822,11823152000100,RAIMUNDA PEREIRA DE OLIVEIRA MEI,0,0
5591,4831,4832,5592,4816,4850,17008642000130,J M DE SOUZA ME,0,1
5593,4813,4819,5594,4816,4822,17023445000190,YUNA MARIA MARTA MENEZES DA SILVA MEI,0,0
5595,4872,4819,5596,4821,4850,01427229000170,AGUIA DOURADA REPRESENTACOES COMERCIAIS LTDA ME,0,2
5597,4813,4819,5598,4816,4850,04475625000160,SERGIO ANTONIO SPANHOL ME,0,0
5599,4813,4832,5600,4821,4837,12070792000150,DUNAS MOVEIS E ELETRODOMESTICOS LTDA ME,0,0
5601,4813,4814,5602,4816,4840,13893114000150,NEUZA JOELMA BONFIM MEI,0,0
5603,4813,4814,5604,4816,5388,13048317000140,VANDERLEIA TORRES MEI,0,0
5605,4813,4819,5606,4816,4822,12217244000100,F R SILVA FREIRE,0,0
5607,4813,4819,5608,4816,4825,13357858000150,EDVANDO ADELINO BASTOS MEI,0,0
5609,4813,4819,5610,4821,4921,13206433000140,FAVORITA COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EPP LTDA,0,0
5611,4813,4814,5612,4816,4817,13784561000170,SOLANGE VALLADAO DE MELLO MEI,0,0
5613,4813,4814,5020,4816,4817,11549984000180,MARIA APARECIDA CARNEIRO RIBEIRO MEI,0,0
5614,4813,4819,5615,4821,4822,05563670000130,METALSKY SERRALHARIA E MARCENARIA LTDA ME,0,0
5616,4831,4832,5617,4821,4840,13858476000100,REFRILOC LOCACAO DE EQUIPAMENTOS DE REFRIGERACAO LTDA ME,0,1
5618,4872,4819,5619,4821,4886,07379856000240,DITTRICH & CIA LTDA ME,0,2
5620,4813,4819,5141,4821,4822,13790199000140,VO TINO PARTICIPACOES LTDA,0,0
5621,4813,4819,5622,4816,5553,17341165000120,AILTON MARTINS DE OLIVEIRA ME,0,0
5623,4813,4819,5159,5107,4825,15947103000130,ELEICAO 2012 JOVINO CARDOSO DE SA FILHO VEREADOR,0,0
5624,4813,4814,5625,4816,4921,16822882000100,MARIA LEUDICE PINHEIRO CAVALCANTE MEI,0,0
5626,4813,4819,5627,4821,4834,13413451000100,DROGARIA NEVES & COSTA LTDA ME,0,0
5628,4813,4832,5629,4821,4844,10708409000200,MARQUES & TOME COMERCIO DE ARTIGOS DE CAMA MESA E BANHO LTDA ME,0,0
5630,4813,4819,5631,4816,4822,13907283000100,ELSON DE CARVALHO LINS MEI,0,0
5632,4813,4814,5633,4816,4817,15825025000100,ROSA MARIA DE MEDEIROS LESSA ROLEMBERG MEI,0,0
5634,4813,4814,5633,4816,4817,15829825000190,MAYALU HIJO DE MIRANDA MEI,0,0
5635,4813,4819,5636,4821,4878,00425944000100,MCANN IMPLANTES ESPECIALIZADOS LTDA ME,0,0
5637,4831,4819,5638,4821,4837,02666539000100,LORENNA REPRESENTACOES LTDA ME,0,1
5639,4813,4819,5640,4816,4850,01789731000120,OLIVIA BORGES FERREIRA ME,0,0
5641,4813,4814,5183,4816,4840,16849730000100,IRAN CANDIDO DA SILVA MEI,0,0
5642,4813,4814,5643,4816,4822,15531229000120,ANTONIO FRANCINALDO NERES DA COSTA MEI,0,0
5644,4813,4814,5645,4816,4822,15398763000100,ANGELICA TORQUES DA TRINDADE MEI,0,0
5646,4813,4814,5645,4816,4822,15400540000130,RITA CANCELA DE OLIVEIRA MEI,0,0
5647,4813,4832,5648,4821,4840,15661235000100,SPADARI COMERCIO E REPRESENTACAO LTDA ME,0,0
5649,4813,4814,5650,4816,4840,14842762000140,JOAO IREUDO DE ALMEIDA MEI,0,0
5651,4813,4832,5652,4941,4817,16100510000170,W S P PRODUCOES DE EVENTOS EIRELI,0,0
5653,4813,4832,5654,4821,4878,39503925000190,TODA HORA DESCARTAVEIS COMERCIO LTDA ME,0,0
5655,4831,4832,5656,4821,4850,08643675000160,ALTO VALE MARMORES E GRANITOS LTDA ME,0,1
5657,4813,4819,5658,4816,4834,10839583000100,ELAINE CATARINA CASSAL VICENTIM ME,0,0
5659,4813,4832,5660,4816,4850,14851270000110,MARCOS AURELIO SARTORI ME,0,0
5661,4813,4819,5662,4816,4837,06292912000160,ELIZANGELA ANDREIA DA SILVA ME,0,0
5663,4813,4814,5664,4816,4840,14445719000140,ARNALDO PEREIRA DA COSTA MEI,0,0
5665,4903,4819,5666,4821,4837,15671695000100,COMERCIO E PRESTACAO DE SERVICOS AUGUSTO E ANDRADE LTDA ME,0,4
5667,4813,4814,5668,4816,4822,12467812000120,OSMIRON DOS SANTOS MEI,0,0
5669,4813,4819,5670,4821,4847,11437638000100,FRV PRESTACAO DE SERVICOS EM SEGURANCA E LIMPEZA LTDA ME,0,0
5671,4813,4819,5241,4821,4817,15189084000120,PONTE AEREA OPERADORA E EVENTOS LTDA ME,0,0
5672,4813,4814,5673,4816,4822,14532704000110,JOYCE DOS SANTOS PEREIRA MEI,0,0
5674,4813,4814,5675,4816,4822,14524120000100,TIAGO MOREIRA DE ARAUJO MEI,0,0
5676,4813,4832,5675,4816,4822,14530689000170,C A RAMOS COMERCIO ME,0,0
5677,4813,4819,5678,4821,4847,03634471000140,CONSTRUTORA CENTER LTDA ME,0,0
5679,4813,4814,4955,4816,4840,12709639000120,DOMINGOS SAVIO ALVES DUARTE MEI,0,0
5680,4813,4819,4870,4821,4817,16491837000110,MURIQUI CONSULTORIA AMBIENTAL LTDA ME,0,0
5681,4813,4832,5227,4816,4850,15555488000190,FRANCISCO EDNALDO OLIVEIRA DE SOUZA LANCHONETE,0,0
5682,4813,4832,5683,4941,4886,12508301000290,LM COMERCIO DE MOVEIS EIRELI ME,0,0
5684,4831,4819,5685,4821,4878,23508666000150,DROGARIA SANTA FE & VARIEDADES LTDA ME,1,1
5686,4813,4819,5687,4816,4822,79176954000100,NELSON VILSON BRAGA DA SILVA ME,0,0
5688,4813,4819,5689,4816,4878,03216826000180,RENATA PRIETO DE OLIVEIRA DEAK ME,0,0
5690,4813,4819,5051,4816,4822,59823567000100,DAVI DOS SANTOS DE ALMEIDA ME,0,0
5691,4813,4832,5692,4821,4837,21882808000110,COMERCIAL DIVINAL LTDA ME,0,0
5693,4813,4819,5694,4816,4837,84451533000180,MARGARETH BEZERRA CORDEIRO DA SILVA ME,0,0
5695,4813,4819,4945,5696,4878,86974268000140,YARA LOURDES MARQUES,0,0
5697,4813,4814,5698,4816,4822,16529164000140,MARILIA SAMPAIO LIMA MEI,0,0
5699,4813,4819,5700,4816,4825,14344061000180,VALDEMAR DA ROCHA VAZ MEI,0,0
5701,4813,4819,5702,4821,4878,70003272000120,BASTOS & MORAES REPRESENTACOES COMERCIAIS LTDA ME,0,0
5703,4813,4814,5704,4816,4822,14074824000110,MARCELO REIS DE MELLO MEI,0,0
5705,4813,4814,5704,4816,4822,14071915000100,MAIARA AYRES GONTIJO MEI,0,0
5706,4813,4832,5707,4816,4837,06369176000100,G F DE LIMA ME,0,0
5708,4813,4832,5709,4821,4850,05127890000110,OVELHA NEGRA BAR RESTAURANTE ADMINISTRACOES E PARTICIPACOES LTDA ME,0,0
5710,5313,4832,5711,4941,4837,05019667000150,GALLIVEL EIRELI EPP ME,0,3
5712,4813,4819,5087,4816,4850,08221979000130,W B FERNANDEZ INFORMATICA ME,0,0
5713,4813,4819,5714,4816,4850,10636404000120,ILSA RIBAS PAES ME,0,0
5715,4813,4814,5716,4816,4822,14247424000160,DENISE PEREIRA MEI,0,0
5717,4813,4819,5718,4821,4840,03621564000130,OLIVEIRA E PAULA REPRESENTACOES LTDA ME,0,0
5719,4813,4819,5720,4821,4864,33066952003930,VULCAN MATERIAL PLASTICO LTDA EM RECUPERACAO JUDICIAL,0,0
5721,4813,4814,5722,4816,4822,11605022000100,DENIS BRUNO DE MELLO RAMIN MEI,0,0
5723,4813,4819,5724,4816,4850,04244908000100,VALDECI FREITAS DE OLIVEIRA SILVA ME,0,0
5725,4813,4819,5726,4821,4878,04529832000150,MESNE EMPREITEIRA DE MAO DE OBRA NA CONSTRUCAO CIVIL LTDA ME,0,0
5727,4813,4819,5728,4937,4847,00260778000130,PALMEIROPOLIS CARTORIO DO SEGUNDO OFICIO DE NOTAS,0,0
5729,4813,4832,5185,4816,4840,10514795000100,ELIZA LUMIKO KITAHARA ME,0,0
5730,4831,4819,5508,4821,5139,09513877000150,A E DO N PEREIRA & CIA LTDA ME,0,1
5731,4813,4819,5732,4816,4825,06111992000100,SANDRO ENEAS BECKER ME,0,0
5733,4813,4832,5734,4821,4844,11359618000240,LIMA & RIBEIRO LTDA ME,0,0
5735,4813,4819,5736,4821,4850,08631539000150,PARAISO DAS AGUAS REFRIGERACAO LTDA ME,0,0
5737,4831,4819,5738,4821,4840,09007110000150,TAYNA CONSTRUCAO CONSULTORIA E EMPREENDIMENTOS LTDA ME,0,1
5739,4813,4819,5740,4816,4881,03024813000290,ODETE DE FATIMA CORREA ROSA ME,0,0
5741,4813,4819,5742,4892,4850,02762282000190,MOARES MAO DE OBRA E SERVICOS ELETRICOS LTDA ME SC,0,0
5743,4813,4819,5744,4816,4878,02890579000130,DANIA ANA MATHEI,0,0
5745,4813,4819,5746,4816,5024,15465142000100,MARIA JOSE VENAZ MEI,0,0
5747,4813,4819,5748,5012,4822,03784213000140,PARTIDO VERDE COMISSAO PROVISORIA MUNICIPAL,0,0
5749,4813,4819,5750,4821,5244,05481258000170,ACACIA CONFECCOES LTDA ME,0,0
5751,4813,4819,5752,4816,4847,04245120000100,A O PORTELA DE SOUSA ME,0,0
5753,4813,4832,5754,4816,4921,11695813000160,GERLAINE PAULA DE MELO CONFECCOES ME,0,0
5755,4813,4819,5756,4821,4847,41026360000140,J S S MALHARIA LTDA ME,0,0
5757,4813,4819,5758,4843,4886,72129083001520,SUPERAGRO SA FERTILIZANTES E INSETICIDAS,0,0
5759,4813,4819,5760,4821,4881,02053345000210,BARBARA COMERCIO DE COSMETICOS E PRESENTES LTDA ME,0,0
5761,4813,4832,5762,4816,4850,11448505000130,ROBERTO VASCONCELOS REPRESENTACOES COMERCIAIS ME,0,0
5763,4813,4819,5764,4816,5553,02536722000190,E SANTOS DA SILVA ALBINO ENSINO FUNDAMENTAL ME,0,0
5765,4813,4819,5766,4821,4886,75923185002310,VALDAR MOVEIS LTDA,0,0
5767,4813,4819,5768,5100,4850,55235048000170,CLUBE DE INVESTIMENTOS INDICE PRISMA,0,0
5769,4831,4832,5770,4816,4840,60309721000100,JOSE DORIVAL COLETTI EPP,0,1
5771,4813,4819,5772,4821,4822,24815912000180,D & L AVIAMENTOS LTDA ME,0,0
5773,4813,4832,5774,4821,4840,02458074000100,CASA BORGES DE PLANURA LTDA ME,0,0
5775,4813,4819,5776,4821,4850,05681726000150,ESCOLA DE INFORMATICA NOTAVEL LTDA,0,0
5777,5360,4819,5778,4816,4850,05367599000110,ROBERTO CARLOS RAMOS TRANSPORTE ME,0,1
5779,4813,4819,5780,4821,4840,04181950000110,AVANSYS TECNOLOGIA LTDA,3,0
5781,4813,4832,5782,4816,4850,04085782000160,DIONICIO DONIZETI MONTESIN,0,0
5783,4813,4819,4978,4853,4840,15637845000160,METAL SOLUCOES,0,0
5784,4831,4832,5785,4816,4840,16942879000120,HERON LAS CASAS GUMA EPP,0,1
5786,4813,4832,5787,4816,4844,09135639000230,LAERCIO CIACARELLI PECAS ME,0,0
5788,4813,4819,5789,4821,4847,01535441000150,M SCHERR & CIA LTDA ME,0,0
5790,4813,4819,5791,4821,4850,02920641000190,W A REGULADORA DE SINISTRO LTDA ME,0,0
5792,5793,4819,5794,4821,4840,90057274000100,PINDORAMA MORAR E JOGAR LTDA ME,1,3
5795,4813,4819,5796,4821,4837,02356188000130,M B LABORATORIO DE PATOLOGIA E CITOPATOLOGIA LTDA ME,0,0
5797,4813,4819,5798,4821,4881,66229071000250,VERONA AUTOS LTDA ME,0,0
5799,4813,4832,5800,4816,4834,11334718000130,JOAQUIM L LEAL DIAS ME,0,0
5801,4813,4819,5802,4821,4850,05680175000100,TORNADO INFORMATICA E CONSTRUCOES LTDA ME,0,0
5803,4813,4819,5804,4821,4850,05745455000150,RCM COMERCIO DE CARTUCHOS E TONER S LTDA ME,0,0
5805,4813,4819,5806,4899,4822,08421025000170,ALECIO FRANZIM,0,0
5807,4813,4819,5089,4821,4844,53811006004100,VIRALCOOL ACUCAR E ALCOOL LTDA,0,0
5808,4813,4814,5809,4816,4817,11521692000130,LUZIMAR ARBID LUZ MEI,0,0
5810,4813,4819,5811,5174,4850,10856079000100,MMR INVESTIMENTOS E PARTICIPACOES SA,4,0
5812,4813,4819,5813,4816,4837,04608145000120,M IVAM PINHEIRO ME,0,0
5814,4813,4819,5815,4853,4847,04625393000180,ASSOCIACAO DOS MORADORES DE BARRA DE ITAUNA,0,0
5816,4813,4814,5817,4816,4817,12891603000100,PAULA FANK MARTINS MEI,0,0
5818,4813,4819,5819,4853,4822,11864106000150,CLUBE UNIAO FORTALEZA II,0,0
5820,4813,4819,5281,4816,4817,11666574000110,ALEXANDRE S G GOMES IMPRESSOES ME,0,0
5821,4813,4814,4972,4816,4921,12538051000150,FERNANDA CALDAS MEI,0,0
5822,4831,4832,5823,4821,4840,09345040000140,HOTEL VILLA DAS TERMAS LTDA ME,0,1
5824,4813,4819,5825,4853,5388,03174696000160,ASSOCIACAO DE PAES E MESTRES,0,0
5826,4813,4819,5827,5012,4822,15570168000100,DIRETORIO MUNICIPAL DO PARTIDO DEMOCRATICO TRABALHISTA PDT SAO JOAO DO SABUGI,0,0
5828,4813,4819,5829,4816,4825,04633331000110,RENILTON PAULO DE CALDAS ME,0,0
5830,4813,4819,5831,4821,4825,00506450000150,MOTA COMERCIO E PAPELARIA LTDA ME,0,0
5832,4813,4819,5833,5100,4837,28571719000100,CLUBE DE INVESTIMENTO BRASCRED N 093,0,0
5834,4813,4819,5835,4905,4822,14168299000100,SEARA ESPIRITA IRMAS DE MARIA,0,0
5836,4813,4819,5837,5029,4837,00959063000170,CONDOMINIO DO EDIFICIO CENTRO EXECUTIVO CASA DO BARAO,0,0
5838,4813,4814,5839,4816,4822,14643385000110,GILBERTO FRANCISCO MEI,0,0
5840,4813,4814,5839,4816,4822,14646623000140,MARIA ALVES DE ALMEIDA MEI,0,0
5841,4813,4832,5842,4816,4834,12230882000160,GIDIANA GONCALVES ME,0,0
5843,4813,4819,5844,4816,4837,13752340000110,RAIMUNDO COSTA MONTEIRO SACRAMENTO ME,0,0
5845,4813,4819,5846,4816,5139,07017898000150,LOAMI PIRES DECORACAO ME,0,0
5847,4813,4814,4982,4816,4840,15582063000170,JOSUEL PEREIRA DOS SANTOS MEI,0,0
5848,4813,4832,5645,4821,4850,15580488000140,ITALY OPTICA LTDA ME,0,0
5849,4813,4819,5850,4816,4822,10284328000130,JOEL RIBEIRO DOS SANTOS JORNAL E GRAVADORA ME,0,0
5851,4813,4819,5852,4816,4825,12208995000160,MARCELO RICORDI TERMESANA MEI,0,0
5853,4813,4819,5854,4821,4822,52962479000140,MD CONSTRAL CONSTRUCOES E TERRAPLENAGEM LTDA ME,0,0
5855,4813,4819,5856,4816,4825,16596275000170,CIBELE DE FATIMA PIRES CORREA MEI,0,0
5857,4813,4819,5858,4821,4825,10455754000190,NATHU PRONTO ALIMENTOS LTDA ME,0,0
5859,4813,4819,5860,4821,4886,85236743000460,AUDACES AUTOMACAO E INFORMATICA INDUSTRIAL LTDA,0,0
5861,4831,4814,5862,4816,4850,07313147000180,FRANCISCO SAVIO ME,0,1
5863,4813,4814,5475,4816,4822,15575612000180,ANDREIA TRIQUES MEI,0,0
5864,4813,4819,4988,4816,4886,01549695000390,OSMARINA DO NASCIMENTO SILVA ME,0,0
5865,4813,4819,5866,4816,4850,11508383000120,MARLENE NUNES ME,1,0
5867,4813,4832,5860,4924,4850,10379450000190,MARIZA GIACOMIN ADVOGADOS ASSOCIADOS,0,0
5868,4813,4814,5869,4816,4822,12078830000110,JOSE EDUARDO DAMASIO DE LELES MEI,0,0
5870,4813,4814,5871,4816,5388,11596552000120,ANTONIA KATIA NEPOMUCENO FERREIRA MEI,0,0
5872,4813,4819,5873,4816,4825,12357335000140,ORLANDO LUCAS DE OLIVEIRA MEI,0,0
5874,4813,4832,5875,4816,4850,10455835000190,RICARDO BERNARDES ME,0,0
